id,text,label,Comments,annotator_id
10940,@user Pena de morte já para esses lixos assassinos confessos! Gastar dinheiro com gente como essas aí é sim desperdício de quem paga a conta! NÃO EXISTE DIREITOS HUMANOS PARA PESSOAS ASSIM E EU NÃO SOU BOLSOMINION PORRA!,"[[40, 51, 'toxic']]",[],Person7
19601,vai tomar no cu garena desgraçadaaaaaaa,"[[4, 15, 'toxic']]",[],Person7
11642,"Coe seus putao , 🍁😈 Maior carinha de santo , fiz vira putinha na cama 🍁 @user @user @user @user @user @user @user @user @user https://t.co/rgAlXeIM6q","[[9, 15, 'toxic'], [51, 63, 'toxic']]",[],Person7
12352,mesmo olhando nos olhos eu nao vejo verdade em nada em relaçao a isso da vontade ate de mandar tomar no cu .,"[[94, 108, 'toxic']]",[],Person7
20119,tu é mt gata pra esses menos fudido — rala dai feioso (a) https://t.co/uwwboxlyzw,"[[29, 36, 'toxic']]",[],Person7
18631,"desde segunda feira isso , tnc mesmo","[[27, 31, 'toxic']]",[],Person7
9472,tu vai fude no céu piranha,"[[3, 11, 'toxic'], [19, 26, 'toxic']]",[],Person7
9522,"bah meu, olha a declaração do deco nascimento pra imprensa. tem o quê na cabeça um abobado desses pra falar isso? pqp....","[[114, 117, 'toxic']]",[],Person7
19603,@user que filhas da puta,"[[10, 24, 'toxic']]",[],Person7
15266,"O PAI TORTUROU E MATOU A PRÓPRIA FILHA DE 6 ANOS, 6 ANOS, SEIS ANOS! TEM QUE PEGAR UM ARROMBADO DESSE, AMARRAR NUMA PRAÇA E DEIXAR ELE SOFRER PRA SEMPRE, SEM TIRAR A VIDA 😭😭😭😭😭😭😭😭😭","[[6, 14, 'toxic'], [17, 23, 'toxic']]",[],Person7
9971,quer ficar magra e bela? enfie o dedo na goela — vai dá meia hora de cú vai https://t.co/fmj3mkvxdc,"[[69, 72, 'toxic']]",[],Person7
60,"Segue minha página de shitpost @user
Mas é de humor negro/shitpost então se tu não gosta sai

Eu divido essa página com a minha melhor amiga segue ela tbm @user :&gt;",[],[],Person7
14781,"Alto lá, comunas! A Amazônia é nossa. Por isso, temos todo direito de devastar essa porra toda, matar índio, criar mais garimpos... E sabemos que isso é mentira desses veganos-artistas-comunistas-guerrilheiros-ateus-maconheiros, como bem disse Trump, idolo do presida. Taoquei? https://t.co/ugcsb6cKAm","[[9, 16, 'toxic'], [96, 102, 'toxic']]",[],Person7
11823,"[03/08/2019 12:58:18] Mari 💕: Cortei meu cabelo
 [03/08/2019 12:58:28] Mari 💕: 10 DEDOS
 [03/08/2019 12:58:30] Mari 💕: Tô nervosa
 [03/08/2019 12:58:44] Thalya : Toma no cu Mariane
 [03/08/2019 12:58:50] Thalya : Coragem","[[165, 175, 'toxic']]",[],Person7
11057,"esse povo que prega o evangelho e pratica o ódio, por favor, enfia a hipocrisia no cu!","[[61, 85, 'toxic']]",[],Person7
16453,Essas porra que apoia bandido traficante tem mais que tudo se fuder por isso que essa porra desse brasil ta desse jeito por causa de pessoas merdas como elas😠😠,"[[58, 67, 'toxic'], [86, 92, 'toxic']]",[],Person7
10568,"valorize sua namorada, pq todas mulher tem buceta, mas nem todas sabem lavar","[[43, 49, 'toxic']]",[],Person7
20622,@user vai trabalhar vagabundo!,"[[20, 29, 'toxic']]",[],Person7
10549,"Minha vontade de comer essa piranha na porrada desde 2016 não sumiu e parece que até hoje ela tá DOIDA pra isso acontecer... Deus segura muito minha mão, papo reto 😡😡😡","[[17, 46, 'toxic']]",[],Person7
2790,"rt @user se fudeu, branco desgraçado https://t.co/bcxzircbbj","[[8, 17, 'toxic'], [26, 37, 'toxic']]",[],Person7
12573,@user @user @user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk essa ai e a tipica menina que se acha a gostosona mais não é ninguem. Buceta deve passa um trem dentro. VAI LAVA VASILHA,"[[121, 128, 'toxic'], [155, 171, 'toxic']]",[],Person7
12100,so quero minha casa so n tem nd de errado nisso carai,"[[48, 53, 'toxic']]",[],Person7
9536,mlk mais feio tá pra nascer kkkkkkkkkkkk,[],[],Person7
18785,"tava voltando to mercado e me passa um grupo de adolescente, um bem viado berra “Jesus do céu que gato” e a amiga segue com “meu deus que deliciaaaa” 

To rindo",[],[],Person7
13197,"@user claro, ela tem o cu.preso","[[23, 25, 'toxic']]",[],Person7
13001,"@user , fdp filho de puta com asno psicopata....corno","[[8, 26, 'toxic'], [30, 35, 'toxic']]",[],Person7
10530,@user @user @user @user 'essa gorda de merda da me 5 e ao rego 10 fdppppp ade se fuder zé',"[[30, 45, 'toxic'], [66, 74, 'toxic'], [77, 86, 'toxic']]",[],Person7
9144,putinha da surra de priquito,"[[0, 8, 'toxic'], [11, 28, 'toxic']]",[],Person7
7926,só conheço esse último q por sinal é o twitteiro mais idiota desse site já meti block nele há tempos,[],[],Person7
20734,"[3/8 12:59] cecilia: Apois tire ele da gaveta q eu n sou palhaça sua filha da puta
[3/8 12:59] cecilia: ta achando q eu sou suas cachorra eh
[3/8 12:59] cecilia: seu cu","[[68, 82, 'toxic'], [124, 138, 'toxic'], [162, 168, 'toxic']]",[],Person7
15764,@user vou matar aquela piranha macumbeira.,"[[6, 41, 'toxic']]",[],Person7
15831,garota piranha do karalho 😡,"[[7, 14, 'toxic'], [18, 25, 'toxic'], [25, 28, 'toxic']]",[],Person2
15506,É lésbica? Deixa q eu taco a pika q vira mulher rapidinha — encosta UM dedo em mim sem eu querer pra tu ver se eu não corto teu pinto fora e faço tu engolir 🥰 https://t.co/9eu3DiAOXA,"[[22, 33, 'toxic'], [34, 57, 'toxic'], [118, 138, 'toxic'], [141, 156, 'toxic']]",[],Person2
16352,nego falando q to vendendo drog kkkkkkkkkkk sai p lá invejoso pau no cu,"[[0, 4, 'toxic'], [53, 61, 'toxic'], [62, 71, 'toxic']]",[],Person2
11132,@user tmj cu mlk kkkkkk próxima vez vai sem hein kk,[],['mensagem provavelmente ofensiva. está sem contexto'],Person2
11121,@user arereeeeee gaucho da o cu e fala tcheee,"[[17, 23, 'toxic'], [24, 31, 'toxic']]",[],Person2
19535,vsfd são tudo uns cuzao dos vem pedir ajuda lixo do caraio,"[[0, 4, 'toxic'], [18, 23, 'toxic'], [44, 58, 'toxic']]",[],Person2
14781,"Alto lá, comunas! A Amazônia é nossa. Por isso, temos todo direito de devastar essa porra toda, matar índio, criar mais garimpos... E sabemos que isso é mentira desses veganos-artistas-comunistas-guerrilheiros-ateus-maconheiros, como bem disse Trump, idolo do presida. Taoquei? https://t.co/ugcsb6cKAm","[[9, 16, 'toxic'], [84, 89, 'toxic'], [96, 107, 'toxic'], [153, 160, 'toxic'], [168, 227, 'toxic']]",[],Person2
15021,@user @user Mas a vaca comunista é muito engraçada hein? Não não! Não posso te chamar de vaca. Em pais socialista não tem carne pro povo! Então fica de lixo socialista mesmo. Bom é governo sanguinário que passa pano pra 70 mil assassinatos. Se acontecer algo liga pra PM opressora sua imunda!,"[[18, 32, 'toxic'], [89, 93, 'toxic'], [152, 167, 'toxic'], [205, 215, 'toxic'], [285, 291, 'toxic']]",[],Person2
13942,merda e você viado kkk,"[[0, 5, 'toxic'], [13, 18, 'toxic']]",[],Person2
3100,@user @user se fodeu noiado,"[[12, 20, 'toxic'], [21, 27, 'toxic']]",[],Person2
12064,@user se esconde ai por foto de japa gay sua putinha,"[[32, 36, 'toxic'], [37, 40, 'toxic'], [45, 52, 'toxic']]",[],Person2
13151,garoto escroto namoral 😂😂😂,"[[0, 6, 'toxic'], [7, 14, 'toxic']]",[],Person2
15063,@user vão te toma no cú @user enfia o robo no bunda -'-,"[[13, 23, 'toxic'], [30, 35, 'toxic'], [46, 51, 'toxic']]",[],Person2
6073,@user grossa do caralho vai falar alemão la na casa do cacete,"[[6, 12, 'toxic'], [16, 23, 'toxic'], [47, 61, 'toxic']]",[],Person2
13348,"rt @user sua puta, putinha","[[13, 17, 'toxic'], [19, 26, 'toxic']]",[],Person2
12004,vai toma no cu mano a pessoa não sabe guarda nd pra ele e dps quer q eu confio ainda kkkkkkkkk,"[[0, 14, 'toxic']]",[],Person2
10502,"só da pessoa achar que o sotaque dela é o centro do brasil portanto só pode significar que quem tem sotaque é ''o outro e não eu'' já mostra que a pessoa é arrombada no último nível

reflita","[[156, 165, 'toxic']]",[],Person2
15725,ela quer que puxe o cabelo pede tapa na bunda totalmente selvagem eu adoro essa puta🎶,"[[80, 84, 'toxic']]",[],Person2
11530,vai fode piranha vai me dá de ladinhoooo https://t.co/0je5zon15z,"[[4, 8, 'toxic'], [9, 16, 'toxic'], [21, 40, 'toxic']]",[],Person2
10940,@user Pena de morte já para esses lixos assassinos confessos! Gastar dinheiro com gente como essas aí é sim desperdício de quem paga a conta! NÃO EXISTE DIREITOS HUMANOS PARA PESSOAS ASSIM E EU NÃO SOU BOLSOMINION PORRA!,"[[6, 19, 'toxic'], [34, 39, 'toxic'], [40, 50, 'toxic'], [82, 101, 'toxic'], [214, 219, 'toxic']]",[],Person2
19601,vai tomar no cu garena desgraçadaaaaaaa,"[[0, 15, 'toxic'], [23, 39, 'toxic']]",[],Person2
11642,"Coe seus putao , 🍁😈 Maior carinha de santo , fiz vira putinha na cama 🍁 @user @user @user @user @user @user @user @user @user https://t.co/rgAlXeIM6q","[[9, 14, 'toxic'], [56, 63, 'toxic']]",[],Person2
12352,mesmo olhando nos olhos eu nao vejo verdade em nada em relaçao a isso da vontade ate de mandar tomar no cu .,"[[95, 106, 'toxic']]",[],Person2
20119,tu é mt gata pra esses menos fudido — rala dai feioso (a) https://t.co/uwwboxlyzw,"[[29, 35, 'toxic'], [47, 53, 'toxic']]",[],Person2
18631,"desde segunda feira isso , tnc mesmo","[[27, 30, 'toxic']]",[],Person2
9472,tu vai fude no céu piranha,"[[7, 11, 'toxic'], [19, 26, 'toxic']]",[],Person2
9522,"bah meu, olha a declaração do deco nascimento pra imprensa. tem o quê na cabeça um abobado desses pra falar isso? pqp....","[[83, 90, 'toxic'], [114, 117, 'toxic']]",[],Person2
19603,@user que filhas da puta,"[[10, 24, 'toxic']]",[],Person2
15266,"O PAI TORTUROU E MATOU A PRÓPRIA FILHA DE 6 ANOS, 6 ANOS, SEIS ANOS! TEM QUE PEGAR UM ARROMBADO DESSE, AMARRAR NUMA PRAÇA E DEIXAR ELE SOFRER PRA SEMPRE, SEM TIRAR A VIDA 😭😭😭😭😭😭😭😭😭","[[86, 95, 'toxic'], [103, 110, 'toxic'], [135, 141, 'toxic']]",[],Person2
9971,quer ficar magra e bela? enfie o dedo na goela — vai dá meia hora de cú vai https://t.co/fmj3mkvxdc,"[[25, 46, 'toxic'], [49, 71, 'toxic']]",[],Person2
60,"Segue minha página de shitpost @user
Mas é de humor negro/shitpost então se tu não gosta sai

Eu divido essa página com a minha melhor amiga segue ela tbm @user :&gt;","[[22, 30, 'toxic'], [58, 66, 'toxic']]",[],Person2
14781,"Alto lá, comunas! A Amazônia é nossa. Por isso, temos todo direito de devastar essa porra toda, matar índio, criar mais garimpos... E sabemos que isso é mentira desses veganos-artistas-comunistas-guerrilheiros-ateus-maconheiros, como bem disse Trump, idolo do presida. Taoquei? https://t.co/ugcsb6cKAm","[[70, 78, 'toxic'], [84, 89, 'toxic'], [96, 101, 'toxic'], [102, 107, 'toxic'], [168, 227, 'toxic']]",[],Person2
11823,"[03/08/2019 12:58:18] Mari 💕: Cortei meu cabelo
 [03/08/2019 12:58:28] Mari 💕: 10 DEDOS
 [03/08/2019 12:58:30] Mari 💕: Tô nervosa
 [03/08/2019 12:58:44] Thalya : Toma no cu Mariane
 [03/08/2019 12:58:50] Thalya : Coragem","[[165, 175, 'toxic']]",[],Person2
11057,"esse povo que prega o evangelho e pratica o ódio, por favor, enfia a hipocrisia no cu!","[[83, 85, 'toxic']]",[],Person2
16453,Essas porra que apoia bandido traficante tem mais que tudo se fuder por isso que essa porra desse brasil ta desse jeito por causa de pessoas merdas como elas😠😠,"[[6, 11, 'toxic'], [22, 29, 'toxic'], [30, 40, 'toxic'], [59, 67, 'toxic'], [86, 91, 'toxic'], [133, 140, 'toxic'], [141, 147, 'toxic']]",[],Person2
10568,"valorize sua namorada, pq todas mulher tem buceta, mas nem todas sabem lavar","[[32, 38, 'toxic'], [43, 49, 'toxic']]",[],Person2
20622,@user vai trabalhar vagabundo!,"[[20, 29, 'toxic']]",[],Person2
10549,"Minha vontade de comer essa piranha na porrada desde 2016 não sumiu e parece que até hoje ela tá DOIDA pra isso acontecer... Deus segura muito minha mão, papo reto 😡😡😡","[[17, 22, 'toxic'], [28, 35, 'toxic'], [39, 46, 'toxic']]",[],Person2
2790,"rt @user se fudeu, branco desgraçado https://t.co/bcxzircbbj","[[9, 17, 'toxic'], [19, 25, 'toxic'], [26, 36, 'toxic']]",[],Person2
12573,@user @user @user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk essa ai e a tipica menina que se acha a gostosona mais não é ninguem. Buceta deve passa um trem dentro. VAI LAVA VASILHA,"[[70, 76, 'toxic'], [81, 100, 'toxic'], [106, 119, 'toxic'], [121, 127, 'toxic'], [155, 171, 'toxic']]",[],Person2
12100,so quero minha casa so n tem nd de errado nisso carai,"[[48, 53, 'toxic']]",[],Person2
9536,mlk mais feio tá pra nascer kkkkkkkkkkkk,"[[9, 13, 'toxic']]",[],Person2
18785,"tava voltando to mercado e me passa um grupo de adolescente, um bem viado berra “Jesus do céu que gato” e a amiga segue com “meu deus que deliciaaaa” 

To rindo","[[68, 73, 'toxic']]",['depende de contexto'],Person2
13197,"@user claro, ela tem o cu.preso","[[23, 31, 'toxic']]",[],Person2
13001,"@user , fdp filho de puta com asno psicopata....corno","[[8, 11, 'toxic'], [12, 25, 'toxic'], [35, 44, 'toxic'], [48, 53, 'toxic']]",[],Person2
10530,@user @user @user @user 'essa gorda de merda da me 5 e ao rego 10 fdppppp ade se fuder zé',"[[30, 44, 'toxic'], [66, 73, 'toxic'], [78, 86, 'toxic']]",[],Person2
9144,putinha da surra de priquito,"[[0, 7, 'toxic']]",[],Person2
7926,só conheço esse último q por sinal é o twitteiro mais idiota desse site já meti block nele há tempos,"[[54, 60, 'toxic']]",[],Person2
20734,"[3/8 12:59] cecilia: Apois tire ele da gaveta q eu n sou palhaça sua filha da puta
[3/8 12:59] cecilia: ta achando q eu sou suas cachorra eh
[3/8 12:59] cecilia: seu cu","[[57, 64, 'toxic'], [69, 74, 'toxic'], [75, 82, 'toxic'], [129, 137, 'toxic'], [166, 168, 'toxic']]",[],Person2
15764,@user vou matar aquela piranha macumbeira.,"[[10, 15, 'toxic'], [23, 30, 'toxic'], [31, 41, 'toxic']]",[],Person2
10853,"Como pegar depressão?

Tem um cara no meu emprego que já está afastado fazem 6 meses por depressão, eu também qu… — Tem q enfiar um pau de 25cm no cu  por 5h seguidas babaca https://t.co/bYOeHZQU4f","[[132, 143, 'toxic'], [147, 151, 'toxic'], [167, 174, 'toxic']]",[],Person4
16578,@user corna e vc sua filha da puta eu vo enfiar 3 dedo no teu cu,"[[6, 12, 'toxic'], [21, 34, 'toxic'], [62, 64, 'toxic']]",[],Person4
16811,"rt @user a minha vida tá quase igual a do bolsonaro: é só puta, palhaço, comedor de traveco e atriz decadente me criticando.","[[58, 62, 'toxic'], [64, 71, 'toxic'], [73, 91, 'toxic'], [100, 110, 'toxic']]",[],Person4
12672,vocês são umas otarias da merda! não ligam um caralho ao Porto b mas quando o Porto diz que alguma coisa do Porto b é de graça vocês até correm feitas cadelas! nojo de vocês.,"[[15, 23, 'toxic'], [26, 31, 'toxic'], [46, 54, 'toxic'], [151, 158, 'toxic'], [160, 165, 'toxic']]",[],Person4
16705,@user vc eh lesbica e ponto final sua sapatao de merda (._.) '-',"[[12, 20, 'toxic'], [38, 46, 'toxic'], [49, 55, 'toxic']]",[],Person4
11860,excitou o teu rabo de viado psicopata escroto filho da puta me atacando enquanto eu cago sua merda de mané filho da puta   ?,"[[14, 19, 'toxic'], [22, 28, 'toxic'], [28, 38, 'toxic'], [38, 46, 'toxic'], [47, 59, 'toxic'], [84, 89, 'toxic'], [93, 99, 'toxic'], [108, 120, 'toxic']]",[],Person4
20420,"puta que pariu, toda hora o telefone toca, eu atendo, não falam nada e desligam, eu não aguento mais, vai tomar no cu porra","[[0, 14, 'toxic'], [105, 123, 'toxic']]",[],Person4
10347,saudades apanhar a puta,[],[],Person4
9795,vorzinho 17 anos e um pau torto — levemente inclinado em 15 graus para a esquerda com uma curvatura pro sul https://t.co/lahjggmcax,"[[0, 9, 'toxic'], [22, 31, 'toxic']]",[],Person4
2122,"fiquei 1 ano tendo insônia por causa desse filha da puta, ainda tenho sequelas 😩","[[42, 56, 'toxic']]",[],Person4
10525,pau no cu do frio e dessa temperatura de araranguá,"[[0, 4, 'toxic'], [7, 10, 'toxic']]",[],Person4
1516,"mas nem me diga q essa responsa eh minha
eu comi aquela vaca usando 2 camisinha","[[44, 49, 'toxic'], [56, 61, 'toxic']]",[],Person4
18927,@user todo petista é um babaca!... não há exceções!,"[[24, 30, 'toxic']]",[],Person4
12902,@user succubus pau no cu,"[[15, 24, 'toxic']]",[],Person4
8075,"#SM_보이그룹론칭_취소해 PQP SM VAI TOMAR NO CU, PELO O AMOR DE DEUS. PRA QUE DEBUTAR MAIS UM GRUPO SE “ELA” NÃO CONSEGUE CUIDAR NEM DOS PRÓPRIOS GRUPOS? DESCANSO EXISTE KRALHO https://t.co/60u3xXInF2","[[26, 37, 'toxic'], [160, 167, 'toxic']]",[],Person4
13835,torava todas essas japinha,"[[0, 7, 'toxic'], [19, 26, 'toxic']]",[],Person4
13971,"putinha da bunda grande ,kkkkkkkkkkkk","[[0, 8, 'toxic'], [11, 17, 'toxic']]",[],Person4
1940,saudades do idiota,"[[12, 18, 'toxic']]",[],Person4
10692,"que preto do caralho, vai se fuder","[[4, 10, 'toxic'], [13, 20, 'toxic'], [22, 34, 'toxic']]",[],Person4
12900,@user enfiou a educação no cú né o arrombado,"[[27, 29, 'toxic'], [35, 44, 'toxic']]",[],Person4
12019,"@user cala boca gripe, sabonete, bandeja 
ridícula, meio metro, palhaça, macaca sjajahjasjjss","[[42, 50, 'toxic'], [64, 71, 'toxic'], [73, 80, 'toxic']]",[],Person4
840,"rt @user si eu pego essas menina eu dou tanta ripada mano, vai ficar feia para de fofoca tmnc",[],[],Person4
10715,"@user Felipe Santa Cruz e “MAS SUJO QUE PAU DE GALINHEIRO EM CASA DE PT”Corrupção e Crime esquerdistas são todos TERRORISTAS.
#ForoOAB
#NasRuasContraMinistrosDoSTF 

Felipe Santa  Cruz e criminoso sim .Olhar Ele junto com Terrorista. https://t.co/bUlrahMEct","[[40, 57, 'toxic'], [113, 124, 'toxic']]",[],Person4
10949,"essa menina é muito biscoiteira é sempre aparece ela pra mim, tomar no cu sô foda se minha filha",[],[],Person4
9013,pau na tcheca da novinha https://t.co/ufzeoau1w6,"[[0, 3, 'toxic'], [7, 13, 'toxic']]",[],Person4
11453,se ficar puto morde as costas habib és,"[[9, 13, 'toxic'], [30, 36, 'toxic']]",[],Person4
19693,"rt @user arrombando e leitando o cuzão do viado sem dó!
curte levar leitada? manda rt ae 🍼💦💦💦
@user https://t.co/yeng6zia…","[[9, 20, 'toxic'], [22, 31, 'toxic'], [33, 39, 'toxic'], [42, 48, 'toxic'], [68, 75, 'toxic']]",[],Person4
2290,"Serio que voces querem fazer a gente acreditar que imposto baixo é ruim? Serio mesmo?

Vão tomar no cu vão. Sub-raça maldita https://t.co/QYM8mSCSdD","[[90, 102, 'toxic'], [108, 116, 'toxic']]",[],Person4
10843,"rt @user @user cadê o dinheiro , vc é caloteiro fdp","[[38, 48, 'toxic'], [48, 51, 'toxic']]",[],Person4
16283,mano oq as sulistas tem de gata elas tem de mongolóide,"[[11, 20, 'toxic'], [27, 32, 'toxic'], [44, 54, 'toxic']]",[],Person4
9116,@user a apreensão foi de cocaína !!! o Paraguai legalizou a plantação de maconha !!!! a querida Joice Pig ta querendo dizer que Uruguai aprendeu a fazer cocaína a partir da folha de maconha ?????? cara tem que ser muito burro para seguir e votar nessa gente bolsonarista,"[[220, 226, 'toxic']]",[],Person4
10503,"@user @user @user mana kkkkkkkkkkkkkkkkk com o cú na mão, mas estamos ai","[[46, 56, 'toxic']]",[],Person4
13775,"glenn passa muito bem, né? david miranda é muito gostoso pqp com todo respeito ao gleen","[[57, 61, 'toxic']]",[],Person4
18580,rt @user amigo é o caralhokkkkkkk bando d filho da puta,"[[19, 34, 'toxic'], [42, 55, 'toxic']]",[],Person4
19798,vai se foder isso n pode acontecer pó,"[[7, 13, 'toxic']]",[],Person4
17670,"@user @user @user @user @user Cara, não é possível q vc seja tão retardado, só pode esatr sacanagem. Um jogador ser reserva de um dos melhores da posição no mundo não torna ele ruim e nem inferior a outro de outro time q não tem um melhor pra bancar ele.","[[65, 74, 'toxic']]",[],Person4
13474,rt @user putinha do rival https://t.co/afoublztln,"[[9, 17, 'toxic']]",[],Person4
11912,"toma no cu porrraaa, vamo crl, república dominicana é meu piru","[[8, 11, 'toxic'], [11, 19, 'toxic'], [26, 29, 'toxic'], [58, 62, 'toxic']]",[],Person4
10620,putz e aquele viadinho que falou que ia me pagar em fevereiro e ate agora nada meu pai amado,[],[],Person4
14594,"Vc é o marido dela e ela é sua esposa, sua rainha, com vc ela faz amor, sexo anal com vc somente uma vez no mes, mas com ele ahh ele é o macho dela, ela é a puta dele, o rabo dela vira flor na vara dele. https://t.co/vaKKltDDc6",[],[],Person4
3181,"@user @user @user SÓ drogado noiado,não vão convidar a escrava Isaura, não perceberam que hoje vcs artistas defensores do socialismo viraram chacota,não influenciam ninguém além da turminha insana ,não tem efeito na maioria do povo os protestinhos seus hipócritas.","[[21, 28, 'toxic'], [29, 35, 'toxic'], [190, 197, 'toxic']]",[],Person4
11598,"caralho, isso eh tão eu","[[0, 7, 'toxic']]",[],Person4
2844,bighit disfarça pelo menos sabe sua desgraçada filha da puta,"[[36, 47, 'toxic'], [47, 60, 'toxic']]",[],Person4
10340,"Antes do banho sempre ganho uma mamada do meu puto @user 

Enjoy it all here↙️
https://t.co/iKUNRPjeBe 

Subscribe now!

 https://t.co/Q2QvWwjpmA","[[32, 38, 'toxic'], [46, 51, 'toxic']]",[],Person4
16852,"e um broxa, filho da puta ..","[[5, 10, 'toxic'], [12, 25, 'toxic']]",[],Person4
14161,"@user eu sou privilegiada, to enjoada porém com a buceta jorrando sangue. kkkkkkkkkkkkkkkkkk nada de titia","[[50, 57, 'toxic']]",[],Person4
11155,"@user sim manoooo, fé pqp","[[22, 25, 'toxic']]",[],Person4
6307,"@user esse @user é um queima rosca desgraçado hahahahaha recalcada e invejosa, jornalista de taubaté rs...","[[22, 34, 'toxic'], [35, 46, 'toxic'], [57, 67, 'toxic'], [69, 77, 'toxic']]",[],Person4
10947,"@user cara para com isso, ele eh meu, porra chata","[[38, 44, 'toxic'], [44, 49, 'toxic']]",[],Person4
7754,"@user @user VC É CORNO E ESQUERDISTA....ALEM DE TODO ERRADO, DEFECA PELA BOCA......CHUPA PAU DE BANDIDO! https://t.co/oZVx0DoNR4","[[17, 23, 'toxic'], [61, 68, 'toxic'], [83, 103, 'toxic']]",[],Person4
10853,"Como pegar depressão?

Tem um cara no meu emprego que já está afastado fazem 6 meses por depressão, eu também qu… — Tem q enfiar um pau de 25cm no cu  por 5h seguidas babaca https://t.co/bYOeHZQU4f","[[122, 149, 'toxic'], [155, 173, 'toxic']]",[],Person9
16578,@user corna e vc sua filha da puta eu vo enfiar 3 dedo no teu cu,"[[6, 12, 'toxic'], [20, 34, 'toxic'], [48, 63, 'toxic']]",[],Person9
16811,"rt @user a minha vida tá quase igual a do bolsonaro: é só puta, palhaço, comedor de traveco e atriz decadente me criticando.","[[58, 62, 'toxic'], [64, 71, 'toxic'], [73, 80, 'toxic'], [84, 91, 'toxic'], [100, 109, 'toxic']]",[],Person9
12672,vocês são umas otarias da merda! não ligam um caralho ao Porto b mas quando o Porto diz que alguma coisa do Porto b é de graça vocês até correm feitas cadelas! nojo de vocês.,"[[15, 31, 'toxic'], [151, 158, 'toxic'], [160, 164, 'toxic']]",[],Person9
16705,@user vc eh lesbica e ponto final sua sapatao de merda (._.) '-',"[[38, 54, 'toxic']]",[],Person9
11860,excitou o teu rabo de viado psicopata escroto filho da puta me atacando enquanto eu cago sua merda de mané filho da puta   ?,"[[0, 8, 'toxic'], [14, 19, 'toxic'], [22, 28, 'toxic'], [28, 38, 'toxic'], [38, 45, 'toxic'], [46, 59, 'toxic'], [84, 97, 'toxic'], [102, 120, 'toxic']]",[],Person9
20420,"puta que pariu, toda hora o telefone toca, eu atendo, não falam nada e desligam, eu não aguento mais, vai tomar no cu porra","[[0, 14, 'toxic'], [106, 123, 'toxic']]",[],Person9
10347,saudades apanhar a puta,"[[9, 23, 'toxic']]",[],Person9
9795,vorzinho 17 anos e um pau torto — levemente inclinado em 15 graus para a esquerda com uma curvatura pro sul https://t.co/lahjggmcax,"[[22, 31, 'toxic']]",[],Person9
2122,"fiquei 1 ano tendo insônia por causa desse filha da puta, ainda tenho sequelas 😩","[[43, 56, 'toxic']]",[],Person9
10525,pau no cu do frio e dessa temperatura de araranguá,[],[],Person9
1516,"mas nem me diga q essa responsa eh minha
eu comi aquela vaca usando 2 camisinha","[[44, 60, 'toxic']]",[],Person9
18927,@user todo petista é um babaca!... não há exceções!,"[[6, 18, 'toxic'], [24, 30, 'toxic']]",[],Person9
12902,@user succubus pau no cu,"[[6, 14, 'toxic'], [15, 24, 'toxic']]",[],Person9
8075,"#SM_보이그룹론칭_취소해 PQP SM VAI TOMAR NO CU, PELO O AMOR DE DEUS. PRA QUE DEBUTAR MAIS UM GRUPO SE “ELA” NÃO CONSEGUE CUIDAR NEM DOS PRÓPRIOS GRUPOS? DESCANSO EXISTE KRALHO https://t.co/60u3xXInF2","[[15, 18, 'toxic'], [22, 37, 'toxic'], [160, 166, 'toxic']]",[],Person9
13835,torava todas essas japinha,"[[0, 6, 'toxic'], [19, 26, 'toxic']]",[],Person9
13971,"putinha da bunda grande ,kkkkkkkkkkkk","[[0, 24, 'toxic']]",[],Person9
1940,saudades do idiota,[],[],Person9
10692,"que preto do caralho, vai se fuder","[[4, 20, 'toxic'], [22, 34, 'toxic']]",[],Person9
12900,@user enfiou a educação no cú né o arrombado,"[[23, 44, 'toxic']]",[],Person9
12019,"@user cala boca gripe, sabonete, bandeja 
ridícula, meio metro, palhaça, macaca sjajahjasjjss","[[6, 15, 'toxic'], [42, 50, 'toxic'], [52, 62, 'toxic'], [64, 71, 'toxic'], [73, 79, 'toxic']]",[],Person9
840,"rt @user si eu pego essas menina eu dou tanta ripada mano, vai ficar feia para de fofoca tmnc","[[40, 52, 'toxic']]",[],Person9
10715,"@user Felipe Santa Cruz e “MAS SUJO QUE PAU DE GALINHEIRO EM CASA DE PT”Corrupção e Crime esquerdistas são todos TERRORISTAS.
#ForoOAB
#NasRuasContraMinistrosDoSTF 

Felipe Santa  Cruz e criminoso sim .Olhar Ele junto com Terrorista. https://t.co/bUlrahMEct","[[31, 57, 'toxic'], [90, 102, 'toxic'], [107, 124, 'toxic'], [212, 232, 'toxic']]",[],Person9
10949,"essa menina é muito biscoiteira é sempre aparece ela pra mim, tomar no cu sô foda se minha filha","[[20, 32, 'toxic'], [62, 73, 'toxic'], [77, 84, 'toxic']]",[],Person9
9013,pau na tcheca da novinha https://t.co/ufzeoau1w6,"[[0, 24, 'toxic']]",[],Person9
11453,se ficar puto morde as costas habib és,"[[14, 29, 'toxic'], [30, 38, 'toxic']]",[],Person9
19693,"rt @user arrombando e leitando o cuzão do viado sem dó!
curte levar leitada? manda rt ae 🍼💦💦💦
@user https://t.co/yeng6zia…","[[9, 19, 'toxic'], [21, 54, 'toxic'], [56, 75, 'toxic']]",[],Person9
